46 : 66755284.879693575
Gen 6364 : 65538385.43232709
Gen 6365 : 65536832.04838721
Gen 6366 : 65536586.382114336
Gen 6367 : 65536127.13055481
Gen 6368 : 65531213.0957505
Gen 6369 : 65530369.90582789
Gen 6370 : 65530292.88464097
Gen 6371 : 65529857.12879063
Gen 6372 : 65523980.452161215
Gen 6373 : 65523180.48113673
Gen 6374 : 65520570.554798104
Gen 6375 : 65504306.76845312
Gen 6376 : 65503621.29514682
Gen 6377 : 65502423.51632257
Gen 6378 : 65502322.04717431
Gen 6379 : 65500528.52475522
Gen 6380 : 65500104.54978868
Gen 6381 : 65498761.855420984
Gen 6382 : 65498380.37016366
Gen 6383 : 65492968.89692694
Gen 6384 : 65492377.12211561
Gen 6385 : 65490804.90081129
Gen 6386 : 65489972.44427253
Gen 6387 : 65489904.12300896
Gen 6388 : 65488138.29753632
Gen 6389 : 65485481.168987535
Gen 6390 : 65483505.08763681
Gen 6391 : 65475646.86794149
Gen 6392 : 65473781.72653089
Gen 6393 : 65473156.655874096
Gen 6394 : 65472567.21884872
Gen 6395 : 65469269.66790867
Gen 6396 : 65462370.22572796
Gen 6397 : 65461423.18066803
Gen 6398 : 65457963.914908394
Gen 6399 : 65457686.287202545
Gen 6400 : 65456103.76936566
Gen 6401 : 65447737.94851555
Gen 6402 : 65445337.22302365
Gen 6403 : 65445204.25889161
Gen 6404 : 65444181.7006074
Gen 6405 : 65440058.91540351
Gen 6406 : 65438546.00910317
Gen 6407 : 65436548.86775837
Gen 6408 : 65433516.801835045
Gen 6409 : 65433495.16650076
Gen 6410 : 65432823.17810488
Gen 6411 : 65431581.02063269
Gen 6412 : 65426295.7997694
Gen 6413 : 65418318.059397675
Gen 6414 : 65417875.207840115
Gen 6415 : 65409575.14307317
Gen 6416 : 65407263.16056215
Gen 6417 : 65406498.77055704
Gen 6418 : 65403034.7243859
Gen 6419 : 65400245.287365444
Gen 6420 : 65394776.972204074
Gen 6421 : 65394711.45812413
Gen 6422 : 65393212.23547105
Gen 6423 : 65390077.96752945
Gen 6424 : 65384843.172808684
Gen 6425 : 65384766.76264564
Gen 6426 : 65384030.0551548
Gen 6427 : 65382165.00182358
Gen 6428 : 65378217.53676606
Gen 6429 : 65372516.52871569
Gen 6430 : 65370853.31670753
Gen 6431 : 65370148.92660401
Gen 6432 : 65369555.81007852
Gen 6433 : 65366964.85988877
Gen 6434 : 65366876.21812622
Gen 6435 : 65366519.72416111
Gen 6436 : 65363025.86148218
Gen 6437 : 65356891.56526045
Gen 6438 : 65356484.678041875
Gen 6439 : 65356424.77586942
Gen 6440 : 65355913.655862294
Gen 6441 : 65354617.31409144
Gen 6442 : 65352320.55503668
Gen 6443 : 65350774.18615275
Gen 6444 : 65348433.89446691
Gen 6445 : 65345788.92252249
Gen 6446 : 65344050.620670214
Gen 6447 : 65341173.19284927
Gen 6448 : 65337815.42005019
Gen 6449 : 65334095.82893753
Gen 6450 : 65333171.06434299
Gen 6451 : 65331356.22767534
Gen 6452 : 65320297.869822845
Gen 6453 : 65316984.58839779
Gen 6454 : 65315587.41390189
Gen 6455 : 65313438.18464349
Gen 6456 : 65312127.55890602
Gen 6457 : 65312087.3673263
Gen 6458 : 65310598.99069251
Gen 6459 : 65306878.05851941
Gen 6460 : 65305196.59651595
Gen 6461 : 65302079.34642782
Gen 6462 : 65301549.121268496
Gen 6463 : 65301457.47266709
Gen 6464 : 65299544.256685704
Gen 6465 : 65290073.630537294
Gen 6466 : 65288279.09905135
Gen 6467 : 65284611.920584194
Gen 6468 : 65284601.435144186
Gen 6469 : 65282798.50327995
Gen 6470 : 65280462.309579924
Gen 6471 : 65279791.13357161
Gen 6472 : 65278178.63715388
Gen 6473 : 65273333.983048506
Gen 6474 : 65273076.65779171
Gen 6475 : 65272507.360039406
Gen 6476 : 65263916.98480582
Gen 6477 : 65262597.17980258
Gen 6478 : 65260194.00425186
Gen 6479 : 65252029.58970001
Gen 6480 : 65251806.58920684
Gen 6481 : 65249572.77848843
Gen 6482 : 65244249.96046992
Gen 6483 : 65244040.11891242
Gen 6484 : 65243490.45038023
Gen 6485 : 65241080.635160014
Gen 6486 : 65240052.58976297
Gen 6487 : 65234045.62056586
Gen 6488 : 65233970.96624195
Gen 6489 : 65218665.32574187
Gen 6490 : 65217264.82061643
Gen 6491 : 65215133.75166945
Gen 6492 : 65214426.876435444
Gen 6493 : 65201086.74323703
Gen 6494 : 65196270.63503021
Gen 6495 : 65194407.94296991
Gen 6496 : 65194044.56316532
Gen 6497 : 65189003.347915515
Gen 6498 : 65187476.366462156
Gen 6499 : 65186500.45636832
Gen 6500 : 65185713.031227686
Gen 6501 : 65184921.22719622
Gen 6502 : 65184845.411412336
Gen 6503 : 65184062.99022749
Gen 6504 : 65182940.313563764
Gen 6505 : 65181711.68868897
Gen 6506 : 65181567.29136348
Gen 6507 : 65180972.32173479
Gen 6508 : 65174062.395645805
Gen 6509 : 65168738.970882796
Gen 6510 : 65165404.17150851
Gen 6511 : 65159907.80193878
Gen 6512 : 65158774.51737287
Gen 6513 : 65156153.71708908
Gen 6514 : 65152812.71823144
Gen 6515 : 65152401.15905508
Gen 6516 : 65152344.377723135
Gen 6517 : 65150719.93784573
Gen 6518 : 65148068.95661825
Gen 6519 : 65141425.170861885
Gen 6520 : 65141425.03058586
Gen 6521 : 65141394.697818816
Gen 6522 : 65140485.975507595
Gen 6523 : 65136091.9896423
Gen 6524 : 65129604.51951832
Gen 6525 : 65125915.60731334
Gen 6526 : 65124764.0339954
Gen 6527 : 65111622.010936074
Gen 6528 : 65109446.79311843
Gen 6529 : 65108528.72627028
Gen 6530 : 65107216.00866386
Gen 6531 : 65105481.18601551
Gen 6532 : 65104580.123691216
Gen 6533 : 65101470.33582288
Gen 6534 : 65100383.887257785
Gen 6535 : 65098232.52866803
Gen 6536 : 65098108.129431635
Gen 6537 : 65097564.35247861
Gen 6538 : 65095626.316097565
Gen 6539 : 65094908.79925743
Gen 6540 : 65093489.25233656
Gen 6541 : 65091698.096088886
Gen 6542 : 65089891.113090016
Gen 6543 : 65088051.73806641
Gen 6544 : 65085727.36183433
Gen 6545 : 65081668.793032594
Gen 6546 : 65076561.766829036
Gen 6547 : 65075589.44875243
Gen 6548 : 65074992.666337594
Gen 6549 : 65074985.61776351
Gen 6550 : 65070081.41798279
Gen 6551 : 65069940.23709551
Gen 6552 : 65065769.37234124
Gen 6553 : 65065287.393836945
Gen 6554 : 65057804.05568211
Gen 6555 : 65055103.902297206
Gen 6556 : 65050923.267153405
Gen 6557 : 65047753.125320084
Gen 6558 : 65047548.50461179
Gen 6559 : 65040740.33549826
Gen 6560 : 65038213.67989984
Gen 6561 : 65037914.53366457
Gen 6562 : 65036279.281269945
Gen 6563 : 65035584.98776486
Gen 6564 : 65033749.362120286
Gen 6565 : 65032376.50520659
Gen 6566 : 65032362.49474368
Gen 6567 : 65031665.11292466
Gen 6568 : 65031474.60682258
Gen 6569 : 65021371.78370002
Gen 6570 : 65019814.05682893
Gen 6571 : 65019638.13475522
Gen 6572 : 65015234.40573205
Gen 6573 : 65014956.978521876
Gen 6574 : 65013425.52236227
Gen 6575 : 65012504.597201414
Gen 6576 : 65011236.7544166
Gen 6577 : 65006202.885296114
Gen 6578 : 65002964.253084436
Gen 6579 : 64997591.12770358
Gen 6580 : 64996785.903626256
Gen 6581 : 64995107.01206135
Gen 6582 : 64994637.057313755
Gen 6583 : 64993228.47419085
Gen 6584 : 64992801.35389636
Gen 6585 : 64989985.29045993
Gen 6586 : 64987981.793941155
Gen 6587 : 64983985.485822566
Gen 6588 : 64981417.24707628
Gen 6589 : 64981031.71056026
Gen 6590 : 64977586.724315815
Gen 6591 : 64976767.30684295
Gen 6592 : 64971556.75187541
Gen 6593 : 64970765.38370127
Gen 6594 : 64967080.76490273
Gen 6595 : 64962741.06655999
Gen 6596 : 64955647.238984235
Gen 6597 : 64951895.73755543
Gen 6598 : 64949567.419991024
Gen 6599 : 64949413.71873089
Gen 6600 : 64948740.38982175
Gen 6601 : 64945252.66869591
Gen 6602 : 64942622.0580086
Gen 6603 : 64939556.007905215
Gen 6604 : 64939188.855136916
Gen 6605 : 64938151.17680861
Gen 6606 : 64934812.820285395
Gen 6607 : 64934288.931904964
Gen 6608 : 64924535.45231314
Gen 6609 : 64921032.4182197
Gen 6610 : 64915665.65546546
Gen 6611 : 64911621.521949336
Gen 6612 : 64908260.8837721
Gen 6613 : 64904094.95470312
Gen 6614 : 64901980.05342214
Gen 6615 : 64900420.07927316
Gen 6616 : 64899571.779622205
Gen 6617 : 64899569.38656425
Gen 6618 : 64899512.73852303
Gen 6619 : 64891018.16369293
Gen 6620 : 64890632.14608303
Gen 6621 : 64888344.59041595
Gen 6622 : 64874200.44123067
Gen 6623 : 64873948.198153734
Gen 6624 : 64873252.20945847
Gen 6625 : 64870713.90438273
Gen 6626 : 64867060.427514546
Gen 6627 : 64866746.30522414
Gen 6628 : 64865651.526713595
Gen 6629 : 64864810.74369477
Gen 6630 : 64855564.22382987
Gen 6631 : 64855543.41202866
Gen 6632 : 64852943.42180071
Gen 6633 : 64850623.53354652
Gen 6634 : 64838777.19992801
Gen 6635 : 64837761.412832186
Gen 6636 : 64832746.63605712
Gen 6637 : 64829233.40953618
Gen 6638 : 64826630.59894658
Gen 6639 : 64826406.74756612
Gen 6640 : 64815892.79639658
Gen 6641 : 64814182.47777767
Gen 6642 : 64813459.55018307
Gen 6643 : 64813131.0864045
Gen 6644 : 64812372.90169818
Gen 6645 : 64809352.138799384
Gen 6646 : 64806226.785841875
Gen 6647 : 64805037.19634334
Gen 6648 : 64801925.41657956
Gen 6649 : 64799722.8558658
Gen 6650 : 64796816.354786776
Gen 6651 : 64790241.42291341
Gen 6652 : 64788965.44475684
Gen 6653 : 64786828.603362344
Gen 6654 : 64785755.61679928
Gen 6655 : 64782107.91277843
Gen 6656 : 64772382.85850818
Gen 6657 : 64768499.687244035
Gen 6658 : 64767572.29582567
Gen 6659 : 64763008.239861414
Gen 6660 : 64762714.06537827
Gen 6661 : 64758990.55566768
Gen 6662 : 64755877.86872016
Gen 6663 : 64755651.22394133
Gen 6664 : 64754763.18296495
Gen 6665 : 64753331.46486313
Gen 6666 : 64749571.35247787
Gen 6667 : 64749385.45299562
Gen 6668 : 64749260.33958267
Gen 6669 : 64746518.05394379
Gen 6670 : 64745498.93411783
Gen 6671 : 64739480.01650949
Gen 6672 : 64735456.01815207
Gen 6673 : 64731830.43635029
Gen 6674 : 64728476.240458585
Gen 6675 : 64727752.84082203
Gen 6676 : 64725957.075433895
Gen 6677 : 64723819.79998915
Gen 6678 : 64708833.14845026
Gen 6679 : 64708634.76025131
Gen 6680 : 64700765.22487989
Gen 6681 : 64696428.17320159
Gen 6682 : 64694111.97003043
Gen 6683 : 64693463.64964147
Gen 6684 : 64693429.33689712
Gen 6685 : 64693142.944355726
Gen 6686 : 64684181.42781737
Gen 6687 : 64676658.578655556
Gen 6688 : 64673547.58942865
Gen 6689 : 64670831.86036413
Gen 6690 : 64669778.52092645
Gen 6691 : 64664451.424444236
Gen 6692 : 64664357.257781744
Gen 6693 : 64662674.31594275
Gen 6694 : 64661361.88610331
Gen 6695 : 64659706.3645735
Gen 6696 : 64659394.81570803
Gen 6697 : 64654348.31169855
Gen 6698 : 64652436.711364776
Gen 6699 : 64648316.523501985
Gen 6700 : 64637068.27803295
Gen 6701 : 64636448.47516984
Gen 6702 : 64624399.77182707
Gen 6703 : 64622002.318750165
Gen 6704 : 64621658.589393936
Gen 6705 : 64620474.75806013
Gen 6706 : 64620415.96718869
Gen 6707 : 64619289.561824836
Gen 6708 : 64614158.98019973
Gen 6709 : 64612389.46311605
Gen 6710 : 64604704.876810245
Gen 6711 : 64604249.74146227
Gen 6712 : 64602903.85497289
Gen 6713 : 64600866.41875507
Gen 6714 : 64597384.843562454
Gen 6715 : 64595464.142556824
Gen 6716 : 64589835.30848276
Gen 6717 : 64586510.14656248
Gen 6718 : 64585322.76729819
Gen 6719 : 64582943.6550472
Gen 6720 : 64574978.58071927
Gen 6721 : 64574642.01623302
Gen 6722 : 64573919.36506045
Gen 6723 : 64573627.40708505
Gen 6724 : 64571211.38994623
Gen 6725 : 64570751.065845616
Gen 6726 : 64569382.22291129
Gen 6727 : 64564470.0756303
Gen 6728 : 64564271.15839077
Gen 6729 : 64563516.211761996
Gen 6730 : 64551103.37559727
Gen 6731 : 64550457.48351137
Gen 6732 : 64549378.10824912
Gen 6733 : 64548427.31848741
Gen 6734 : 64548392.75464903
Gen 6735 : 64545639.56581489
Gen 6736 : 64544364.81312468
Gen 6737 : 64544248.06371621
Gen 6738 : 64541243.9368799
Gen 6739 : 64540096.86959101
Gen 6740 : 64536986.53922559
Gen 6741 : 64533790.93794446
Gen 6742 : 64532505.80629375
Gen 6743 : 64531676.117793284
Gen 6744 : 64531288.38338487
Gen 6745 : 64525466.982943155
Gen 6746 : 64524768.70764478
Gen 6747 : 64523219.66527181
Gen 6748 : 64522896.56922874
Gen 6749 : 64521714.89306153
Gen 6750 : 64520288.84155547
Gen 6751 : 64509455.27945504
Gen 6752 : 64509322.06106557
Gen 6753 : 64508592.99815901
Gen 6754 : 64508063.63728894
Gen 6755 : 64507461.71689766
Gen 6756 : 64507072.005002104
Gen 6757 : 64505895.98890277
Gen 6758 : 64493793.610434994
Gen 6759 : 64492428.93299424
Gen 6760 : 64488348.912031986
Gen 6761 : 64488150.14564102
Gen 6762 : 64480077.89894051
Gen 6763 : 64478746.864627674
Gen 6764 : 64478713.64848273
Gen 6765 : 64471740.74189269
Gen 6766 : 64470992.76131287
